id,uri,siglaTipo,codTipo,numero,ano,ementa,dataApresentacao
2542199,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542199,PL,139,3868,2025,Institui Linha de Crédito Especial em dólar para empresas brasileiras para refinamento e rolagem de adiamento sobre Contrato de Câmbio (ACC) para empresas prejudicadas por tarifas de importação impostas pelos Estados Unidos da América.,2025-08-11T14:24
2542203,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542203,PL,139,3869,2025,"Confere ao Município de Bento Gonçalves, no Estado do Rio Grande do Sul, o título de Capital Nacional do Vinho.",2025-08-11T14:24
2542207,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542207,PL,139,3870,2025,"Altera a Lei nº 12.764, de 27 de dezembro de 2012, para assegurar à pessoa com transtorno do espectro autista a aplicação domiciliar de imunobiológicos do Programa Nacional de Imunizações.",2025-08-11T14:26
2542221,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542221,PL,139,3871,2025,"Veda a divulgação ou a exibição de propagandas de casas ou aplicativos de apostas (bets) em equipamentos públicos, mesmo em casos de concessão ou permissão de uso.",2025-08-11T14:35
2542232,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542232,PL,139,3872,2025,"Altera a Lei n° 15.133, de 6 de maio de 2025, que estabelece a obrigatoriedade da prestação de cirurgia reconstrutiva de lábio leporino ou fenda palatina pelo Sistema Único de Saúde (SUS), para incluir a realização de exames para detecção dessas anomalias em bebês.",2025-08-11T14:42
2542244,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542244,PL,139,3873,2025,"Altera a Lei nº 15.133, de 6 de maio de 2025, para substituir a expressão ""lábio leporino ou fenda palatina"" por ""fissura labiopalatina"", adequando a redação à terminologia técnica e inclusiva modernamente adotada.",2025-08-11T14:52
2542248,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542248,PL,139,3874,2025,"Dispõe sobre medidas administrativas aplicáveis a imóveis utilizados para o tráfico de drogas, crime organizado e terrorismo.",2025-08-11T14:57
2542253,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542253,PL,139,3875,2025,"Altera os artigos 240 e 241 do Estatuto da Criança e do Adolescente (Lei nº 8.069, de 13 de julho de 1990), para incluir expressamente a tipificação das condutas de exploração sexual implícita, exposição sexualizada e adultização forçada de crianças e adolescentes em plataformas digitais, ampliando o conceito para além das condutas explícitas atualmente previstas.",2025-08-11T15:18
2542258,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542258,PL,139,3876,2025,"Altera a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), e a Lei nº 12.965, de 23 de abril de 2014 (Marco Civil da Internet), para dispor sobre a proteção de crianças e adolescentes contra superexposição digital e exploração econômica em ambientes digitais.",2025-08-11T15:24
2542286,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542286,PL,139,3877,2025,"Dispõe sobre medidas de prevenção e combate à adultização de crianças e adolescentes no Brasil, estabelece diretrizes para a publicidade, conteúdos midiáticos, ambientes escolares e eventos, e dá outras providências.",2025-08-11T15:59
2542290,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542290,PL,139,3878,2025,"Altera a Lei nº 8.069, de 13 de julho de 1990, que dispõe sobre o Estatuto da Criança e do Adolescente, para regulamentar a criminalização da adultização infantil na internet.",2025-08-11T16:01
2542292,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542292,PL,139,3879,2025,"Dispõe sobre a proteção do direito à participção política e à livre manifestação do pensamento eletivo, candidatos e partidos políticos em plataformas digitais no período eleitoral e dá outras providências.",2025-08-11T16:03
2542296,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542296,PL,139,3880,2025,"Esta Lei altera a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), para criminalizar a produção e a divulgação de conteúdo que incite ou estimule criança ou adolescente à prática de ato que possa causar dano a sua integridade física, estabelece ações preventivas sobre o tema e dá outras providências.",2025-08-11T16:08
2542312,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542312,PL,139,3881,2025,"Altera a Lei nº 12.965, de 23 de abril de 2014, e a Lei nº 9.610, de 19 de fevereiro de 1998, para dispor sobre conteúdos de abuso sexual infantil e pedofilia nas redes sociais.",2025-08-11T16:34
2542353,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542353,PL,139,3882,2025,"Altera a Lei n° 10.304, de 5 de novembro de 2001, para dispor sobre a transferência ao domínio do Estado de Rondônia das terras de propriedade da União localizadas em seu território.",2025-08-11T17:20
2542367,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542367,PL,139,3883,2025,"Denomina “Luiz Carlos Ferreira Bastos” a rodovia BR-485, no Município de Itatiaia, no Estado do Rio de Janeiro.",2025-08-11T17:31
2542376,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542376,PL,139,3884,2025,"Altera a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), e o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para tipificar a exploração digital de crianças e adolescentes por pais, responsáveis legais, tutores ou quaisquer maiores de idade, estabelecer medidas protetivas e administrativas no ECA e dar outras providências.",2025-08-11T17:57
2542378,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542378,PL,139,3885,2025,"Altera a Lei nº 12.965, de 23 de abril de 2014 (Marco Civil da Internet), e a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), para estabelecer deveres, obrigações e penalidades às plataformas digitais na prevenção e repressão à adultização e exploração sexualizada de crianças e adolescentes.",2025-08-11T17:57
2542388,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542388,PL,139,3886,2025,"Proíbe a monetização de conteúdos digitais com a participação de crianças e adolescentes e altera a Lei nº 8.069, de 13 de julho de 1990 – Estatuto da Criança e do Adolescente, a Lei nº 12.965, de 23 de abril de 2014 – Marco Civil da Internet, e a Lei nº 13.709, de 14 de agosto de 2018 – Lei Geral de Proteção de Dados Pessoais, para reforçar a proteção de crianças e adolescentes.",2025-08-11T18:09
2542389,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542389,PL,139,3887,2025,"Altera a Lei nº 8.443, de 16 de julho de 1992, para instituir o regime jurídico da prescrição para o exercício das pretensões punitiva e de ressarcimento no âmbito do Tribunal de Contas da União, e dá outras providências.",2025-08-11T18:26
2542390,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542390,PL,139,3888,2025,"Altera a redação do art. 3º, inciso VI, da Lei nº 10.169, de 29 de dezembro de 2000, que dispõe sobre os emolumentos relativos aos atos praticados pelos serviços notariais e de registro.",2025-08-11T18:26
2542391,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542391,PL,139,3889,2025,"Dispõe sobre a prevenção e o combate à exposição indevida, adultização, exploração sexual e outros crimes contra crianças e adolescentes na internet, e dá outras providências.",2025-08-11T18:48
2542392,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542392,PL,139,3890,2025,"Dispõe sobre a proibição da monetização e inclusão em algoritmos de conteúdos produzidos por crianças e adolescentes em plataformas digitais, regulamenta as hipóteses autorizadas de atuação artística profissional de menores em ambiente digital, altera a Lei nº 12.965, de 23 de abril de 2014 (Marco Civil da Internet), e a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do dolescente), e dá outras providências.",2025-08-11T18:56
2542395,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542395,PL,139,3891,2025,"Altera a Lei nº 12.965, de 23 de abril de 2014 (Marco Civil da Internet), para dispor sobre a responsabilização pessoal dos representantes legais, em território nacional, por provedores de aplicações de internet em relação a conteúdos que promovem a 'adultização' infantil e a pedofilia.",2025-08-11T19:18
2542397,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542397,PL,139,3892,2025,"Altera a Lei nº 11.182, de 27 de setembro de 2005, que cria a Agência Nacional de Aviação Civil - ANAC, a fim de prever regime especial de fiscalização de segurança operacional no âmbito de serviços aéreos regulares e manutenção de produto aeronáutico.",2025-08-11T19:22
2542402,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542402,PL,139,3893,2025,"Institui o Dia Nacional do Plantio de Árvores, a ser celebrado anualmente no dia 23 de maio.",2025-08-11T20:18
2542404,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542404,PL,139,3894,2025,"Institui o Botão de Alerta Infantil nas plataformas digitais, para denúncia e retirada preventiva de conteúdos com indícios de exposição abusiva ou sexualização de crianças e adolescentes, e dá outras providências.",2025-08-11T23:19
2542405,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542405,PL,139,3895,2025,Institui o Fundo Nacional de Incentivo ao Controle de Fauna Exótica Invasora e dá outras providências.,2025-08-12T08:48
2542406,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542406,PL,139,3896,2025,"Altera a Lei nº 11.107, de 6 de abril de 2005, para incluir dispositivo que autoriza os consórcios públicos a instituírem centrais de compras, com competência para realizar licitações compartilhadas e elaborar os documentos e procedimentos prévios à contratação em nome dos entes consorciados.",2025-08-12T09:15
2542407,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542407,PL,139,3897,2025,"Dispõe sobre a exigência de divulgação das regras de vestimenta em estabelecimentos de uso coletivo, inclusive restaurantes, e dá outras providências.",2025-08-12T09:24
2542412,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542412,PL,139,3898,2025,"Dispõe sobre a proibição da monetização direta ou indireta de conteúdo digital ou audiovisual, veiculado em plataformas de redes sociais ou quaisquer outros meios de comunicação na Internet, que tenha como tema central a imagem ou a participação de crianças e adolescentes, e dá outras providências.",2025-08-12T09:45
2542415,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542415,PL,139,3899,2025,"Acrescenta o art. 240-A à Lei nº 8.069, de 13 de julho de 1990, que dispõe sobre o Estatuto da Criança e do Adolescente, para tipificar a criminalização da adultização e erotização infantil na internet, bem como como dispositivos à Lei 12.965, de 23 de abril de 2014 (Marco Civil da Internet).",2025-08-12T10:01
2542423,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542423,PL,139,3900,2025,"Dispõe sobre a prevenção, proibição e punição da adultização e erotização de crianças e adolescentes em ambientes digitais e audiovisuais, estabelece obrigações às plataformas digitais e demais responsáveis, e dá outras providências.",2025-08-12T10:10
2542438,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542438,PL,139,3901,2025,Institui a Lei de Responsabilidade Social de Plataformas Digitais – LRSPD e dá outras providências.,2025-08-12T10:58
2542440,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542440,PL,139,3902,2025,Institui o Direito à Desconexão Digital Infantil e estabelece diretrizes para o uso saudável e equilibrado de tecnologias por crianças e adolescentes.,2025-08-12T11:01
2542444,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542444,PL,139,3903,2025,"Acrescenta dispositivos ao Estatuto da Criança e do Adolescente (Lei nº 8.069, de 13 de julho de 1990) para instituir medidas de prevenção e enfrentamento da adultização online e da exploração sexual de crianças e adolescentes, e dá outras providências.",2025-08-12T11:13
2542456,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542456,PL,139,3904,2025,"Altera a Lei n. 11.947, de 16 de junho de 2009, para autorizar a distribuição de alimentação escolar aos estudantes das escolas públicas de educação básica, durante o período de férias escolares, ou suspensão das aulas em razão de estado de emergência, estado de calamidade pública, estado de sítio ou estado de defesa; e dá outras providências.",2025-08-12T11:24
2542471,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542471,PL,139,3908,2025,"Institui o Programa Nacional de Proteção e Monitoramento de Crianças e Adolescentes em Situação de Risco, com o objetivo de fortalecer a rede de proteção infantil, garantindo a prevenção, a identificação rápida e a resposta eficaz a casos de abuso infantil e violência sexual, e dá outras providências.",2025-08-12T11:40
2542485,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542485,PL,139,3909,2025,"Altera a Lei nº 10.779, de 25 de novembro de 2003, para reconhecer as trabalhadoras que exercem a atividade artesanal de descasque de camarão como beneficiárias do Seguro-Desemprego do Pescador Artesanal.",2025-08-12T11:52
2542628,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542628,PL,139,3910,2025,"Altera a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), para fortalecer a proteção integral de crianças e adolescentes no ambiente digital, coibir a adultização e a sexualização precoce, criminalizar a erotização infantojuvenil e estabelecer responsabilidades para fornecedores de produtos e serviços de tecnologia da informação.",2025-08-12T13:12
2542646,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542646,PL,139,3911,2025,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para tipificar o crime de insurgência criminal, a Lei nº 8.072, de 25 de julho de 1990 (Lei dos Crimes Hediondos), e a Lei nº 7.210, de 11 de julho de 1984 (Lei de Execução Penal), para recrudescer o tratamento penal aos condenados por este novo tipo penal.",2025-08-12T13:26
